,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
109,Light Year,['Evan Michael Brown'],0.99,0.301,234000,0.189,0.893,9,0.106,-16.072,1,0.0351,139.894,4,0.0379,0.9988,0.9988,0.0579,Calm
110,Crystal Shores,['Dean Valio'],0.958,0.482,170959,0.0257,0.923,9,0.104,-26.303,1,0.0323,109.98,4,0.144,1.0,1.0,0.164,Calm
111,Montana,['Le Verne'],0.913,0.435,133646,0.0595,0.882,2,0.104,-17.456,1,0.0435,115.929,4,0.0898,-0.7405,-0.7405,0.075,Calm
112,Focus,['Light of Sun'],0.238,0.273,190526,0.161,0.481,4,0.133,-17.727,1,0.053,113.89,4,0.0503,0.946,0.946,0.0692,Calm
113,Woodland Heart,['Ghost Of Summer'],0.84,0.516,160105,0.177,0.817,3,0.135,-20.473,1,0.0312,94.994,3,0.132,-0.9946,-0.9946,0.1121,Calm
114,Follow me,['Andre Ehmann'],0.995,0.475,204625,0.109,0.948,2,0.127,-29.839,1,0.0303,99.008,4,0.405,,,0.405,Calm
115,Petrichor,['Cecelya'],0.937,0.319,118321,0.122,0.905,4,0.167,-16.69,1,0.0373,70.263,4,0.214,,,0.214,Calm
116,Clear Skies,['Dhyana Thomas'],0.94,0.421,162086,0.136,0.89,11,0.113,-23.521,1,0.0305,110.036,4,0.0505,,,0.0505,Calm
117,In This Moment,['Lucas Delphy'],0.771,0.479,158666,0.221,0.856,6,0.101,-19.689,1,0.0325,115.965,4,0.089,1.0,1.0,0.109,Calm
118,The Choice,"['Gustavo Santaolalla', 'Alan Umstead']",0.909,0.303,102373,0.00338,0.89,4,0.116,-30.932,0,0.0493,50.96,4,0.347,,,0.347,Calm
119,Lucid Alchemy,['Ruud Vanderwege'],0.894,0.437,258929,0.0465,0.923,0,0.12,-26.779,1,0.0435,119.958,4,0.1,,,0.1,Calm
120,Walking Away,['Avery Young'],0.981,0.518,147025,0.116,0.914,0,0.114,-20.806,1,0.0387,191.991,4,0.353,0.9992,0.9992,0.373,Calm
121,Andromeda,['ÆROSPHERE'],0.947,0.434,266400,0.1,0.919,9,0.106,-22.07,1,0.0287,99.917,4,0.0511,-0.9884,-0.9884,0.0313,Calm
122,Waves,['Eucalyptic'],0.91,0.659,202344,0.0266,0.0553,0,0.0865,-17.849,1,0.0715,119.687,4,0.299,-0.9335,-0.9335,0.2803,Calm
